32,31.66666666666663,4258.0,537.3333333333334,16.0,34.0,3817.0,524.0,15.0,32.0,3505.0,522.0,17.0,47.0,3427.0,606.0,24.0,29.0,3709.0,504.0,12.0,22.0,3521.0,491.0,15.0,29.000000000000057,3558.0,510.77777777777777,10.0,100.0,3219.0,785.0,68.0,38.0,3524.0,556.0,15.0,49.5,3790.0,583.5,22.0,64.0,3680.0,680.0,36.0,38.0,3259.0,541.0,14.0,37.0,3314.0,515.0,16.0,37.0,2674.0,512.0,20.0,32.0,3187.777777777778,495.0,16.0,47.0,2911.0,541.0,23.0,39.0,3596.0,545.0,23.0,58.0,2831.0,594.875,30.0,62.0,3057.6666666666665,604.3333333333334,35.0,32.0,3564.0,509.0,23.0,31.0,3337.6,498.0,15.0,37.0,3127.3846153846152,507.0,14.0,7.0,3692.0,548.0,6.0
33,32.0,4258.0,537.0,16.0,34.0,3815.0,523.0,15.0,32.0,3504.0,522.0,17.0,50.0,3420.0,605.0,32.0,28.66666666666663,3709.0,504.0,12.0,22.0,3520.0,491.0,15.0,29.0,3558.0,510.8888888888889,10.0,100.0,3206.0,785.0,64.0,38.0,3523.0,556.0,16.0,51.0,3791.0,583.0,20.0,66.0,3678.0,680.0,32.0,38.0,3258.0,542.0,14.0,37.0,3314.0,516.0,16.0,37.0,2675.0,512.0,20.0,32.0,3187.8888888888887,495.0,16.0,47.0,2909.0,541.0,23.0,39.0,3599.0,544.0,23.0,58.0,2831.0,595.0,30.0,62.0,3057.3333333333335,604.6666666666666,35.0,32.0,3566.0,509.0,24.0,31.0,3337.4,498.0,15.0,37.0,3127.4615384615386,507.0,14.0,7.0,3696.0,548.0,6.0
34,31.0,4258.0,538.0,16.0,34.0,3814.0,523.0,15.0,32.0,3503.0,522.0,17.0,48.0,3416.0,606.0,28.0,28.33333333333337,3709.0,504.0,12.0,22.0,3518.0,491.0,15.0,29.0,3558.0,511.0,10.0,101.0,3193.0,785.0,60.0,38.0,3522.0,556.0,16.0,51.0,3789.0,583.0,20.0,65.0,3671.0,681.0,36.0,38.0,3257.0,542.0,14.0,37.0,3314.0,516.1111111111111,16.0,37.0,2676.0,512.0,20.0,32.0,3188.0,495.0,16.0,47.0,2907.0,541.0,23.0,39.0,3602.0,544.0,23.0,58.0,2830.5,595.0,30.0,62.0,3057.0,605.0,35.0,32.0,3568.0,509.0,24.0,31.0,3337.2,498.0,15.0,37.0,3127.5384615384614,507.0,14.0,7.0,3699.0,548.0,6.0
35,31.0,4258.0,537.0,16.0,35.0,3813.0,523.0,16.0,32.0,3501.0,522.0,17.0,48.0,3411.0,605.0,32.0,28.0,3709.0,504.0,12.0,22.0,3517.0,491.0,15.0,29.0,3558.0,511.1111111111111,10.0,101.0,3186.0,785.0,52.0,38.0,3521.5,555.5,16.0,50.0,3789.0,583.0,20.0,66.0,3668.0,680.0,40.0,38.0,3256.0,543.0,14.0,37.0,3314.0,516.2222222222222,16.0,37.0,2676.0,513.0,20.0,32.0,3188.125,495.0,16.0,47.0,2905.0,541.0,23.0,39.0,3605.0,543.0,23.0,58.0,2830.0,595.0,30.0,62.0,3057.0,605.5,35.0,32.0,3570.0,510.0,24.0,31.0,3337.0,498.0,15.0,37.0,3127.6153846153848,507.0,14.0,7.0,3702.0,548.0,6.0
36,31.0,4255.0,537.0,16.0,32.0,3816.0,525.0,15.0,32.0,3500.0,521.0,17.0,48.0,3406.0,605.0,36.0,28.0,3708.0,504.0,12.0,22.0,3516.0,491.0,15.0,28.999999999999943,3558.0,511.22222222222223,10.0,102.0,3180.0,782.0,52.0,38.0,3521.0,555.0,16.0,50.5,3789.5,582.5,18.0,66.0,3666.0,681.0,40.0,38.0,3254.0,543.0,14.0,37.0,3314.0,516.3333333333334,16.0,37.0,2676.0,512.0,20.0,32.0,3188.25,495.0,16.0,47.0,2903.0,541.0,23.0,39.0,3607.0,543.0,23.0,58.0,2829.5,595.0,30.0,62.0,3057.0,606.0,35.0,32.0,3572.0,510.0,24.0,31.0,3337.0,498.25,15.0,37.0,3127.6923076923076,507.0,14.0,7.0,3705.0,548.0,6.0
37,32.0,4253.0,537.0,16.0,33.0,3813.0,525.0,16.0,32.0,3499.0,521.0,17.0,47.0,3403.0,605.0,36.0,28.0,3708.0,503.0,12.0,22.0,3515.0,491.0,16.0,29.000000000000057,3558.0,511.3333333333333,10.0,102.0,3170.0,781.0,56.0,38.0,3520.0,555.0,16.0,51.0,3790.0,582.0,16.0,68.0,3661.0,680.0,44.0,38.0,3252.0,543.0,14.0,37.0,3314.0,516.4444444444445,16.0,36.0,2676.0,513.0,20.0,32.0,3188.375,495.0,16.0,47.0,2901.0,541.0,23.0,39.0,3610.0,542.0,23.0,58.0,2829.0,595.0,30.0,62.0,3057.0,606.3333333333334,35.0,32.0,3575.0,510.0,25.0,31.0,3337.0,498.5,15.0,37.0,3127.769230769231,507.0,14.0,7.0,3708.0,548.0,6.0
38,31.0,4253.0,538.0,16.0,33.0,3812.0,524.0,16.0,32.0,3498.0,521.0,17.0,48.0,3395.0,604.0,36.0,28.0,3707.0,503.5,14.0,22.0,3514.0,491.0,16.0,29.0,3558.0,511.44444444444446,10.0,100.0,3158.0,778.0,60.0,38.0,3519.0,555.0,16.0,50.0,3787.0,582.0,16.0,68.0,3658.0,680.0,44.0,38.0,3250.0,544.0,15.0,37.0,3314.0,516.5555555555555,16.0,38.0,2674.0,513.0,24.0,32.0,3188.5,495.0,16.0,47.0,2900.0,541.0,23.0,39.0,3613.0,542.0,23.0,58.0,2826.0,596.0,30.0,62.0,3057.0,606.6666666666666,35.0,32.0,3577.0,510.0,25.0,31.0,3337.0,498.75,15.0,37.0,3127.846153846154,507.0,14.0,7.0,3711.0,548.0,6.0
39,31.0,4253.0,537.0,16.0,33.0,3811.0,524.0,16.0,32.0,3496.0,521.0,17.0,47.0,3391.0,604.0,32.0,28.0,3706.0,504.0,16.0,22.0,3512.0,491.0,16.0,29.0,3558.0,511.55555555555554,10.0,97.0,3147.0,778.0,68.0,38.0,3518.0,555.0,16.0,50.0,3785.0,582.0,16.0,68.0,3657.0,680.0,40.0,38.0,3248.0,544.0,15.0,37.0,3314.0,516.6666666666666,16.0,38.0,2675.0,513.0,24.0,32.0,3188.625,495.0,16.0,47.0,2898.0,542.0,24.0,39.0,3616.0,541.0,23.0,58.0,2823.0,596.0,30.0,62.0,3057.0,607.0,35.0,32.0,3579.0,511.0,25.0,31.0,3337.0,499.0,15.0,37.0,3127.923076923077,507.0,14.0,7.0,3714.0,548.0,6.0
40,31.0,4253.0,537.5,16.0,33.5,3809.5,523.5,18.0,32.0,3494.0,521.0,17.0,48.0,3382.0,604.0,32.0,28.0,3706.0,504.0,12.0,21.0,3510.0,491.0,16.0,28.999999999999943,3558.0,511.6666666666667,10.0,97.0,3137.0,779.0,64.0,37.0,3517.0,555.0,16.0,50.0,3787.0,582.0,12.0,68.0,3654.0,680.0,40.0,38.0,3246.0,545.0,15.0,37.0,3314.0,516.7777777777778,16.0,39.0,2677.0,513.0,20.0,32.0,3188.75,495.0,16.0,47.0,2896.0,542.0,24.0,39.0,3619.0,540.0,23.0,58.0,2821.0,596.0,30.0,62.0,3056.0,607.3333333333334,35.0,32.0,3581.0,511.0,25.0,31.0,3336.0,499.0,15.0,37.0,3128.0,507.0,14.0,7.0,3716.0,548.0,6.0
41,31.0,4253.0,538.0,16.0,34.0,3808.0,523.0,20.0,32.0,3493.0,521.0,17.0,48.0,3376.0,604.0,28.0,28.0,3704.0,504.0,16.0,21.0,3508.0,491.0,16.0,29.000000000000057,3558.0,511.77777777777777,10.0,101.0,3130.0,779.0,55.0,37.0,3516.0,555.0,16.0,50.0,3786.0,582.0,12.0,67.0,3650.0,682.0,36.0,39.0,3244.0,545.0,16.0,37.0,3314.0,516.8888888888889,16.0,38.0,2677.0,512.0,20.0,32.0,3188.875,495.0,16.0,48.0,2894.0,542.0,25.0,39.0,3621.0,540.0,23.0,58.0,2818.0,597.0,30.0,62.0,3055.0,607.6666666666666,35.0,32.0,3583.0,511.0,26.0,31.0,3335.8,499.0,15.0,37.0,3128.0,507.1,14.099999999999909,7.0,3719.0,548.0,6.0
42,32.0,4253.0,537.0,16.0,33.5,3808.0,523.0,20.0,32.0,3491.0,521.0,17.0,48.0,3369.0,604.0,36.0,27.5,3705.0,504.5,14.0,22.0,3506.0,491.0,16.0,29.0,3558.0,511.8888888888889,10.0,101.0,3122.0,779.0,43.0,37.0,3515.0,555.0,16.0,50.0,3784.0,582.0,16.0,67.0,3641.0,683.0,32.0,39.0,3242.0,546.0,16.0,37.0,3314.0,517.0,16.0,37.0,2677.0,513.0,20.0,32.0,3189.0,495.0,16.0,48.0,2892.0,542.0,25.0,39.0,3624.0,539.0,23.0,58.0,2816.0,597.0,30.0,62.0,3054.0,608.0,35.0,32.0,3587.0,511.0,25.0,31.0,3335.6,499.0,15.0,37.00000000000006,3128.0,507.2,14.199999999999818,7.0,3722.0,547.0,6.0
43,32.0,4252.666666666667,537.0,16.0,33.0,3808.0,523.0,20.0,32.0,3489.0,521.0,17.0,48.0,3364.0,603.0,35.0,27.0,3706.0,505.0,12.0,22.0,3504.0,491.0,16.0,29.0,3558.0,512.0,10.0,103.0,3115.0,776.0,39.0,37.0,3514.5,555.0,16.0,51.0,3782.0,581.0,16.0,66.0,3635.0,683.0,32.0,39.0,3240.0,546.0,16.0,37.0,3314.25,517.25,16.0,37.0,2679.0,513.0,20.0,32.0,3188.909090909091,495.0,16.0,48.0,2890.0,542.0,26.0,39.0,3627.0,539.0,23.0,58.0,2813.0,597.0,30.0,62.0,3051.0,609.0,36.0,32.0,3590.0,512.0,25.0,31.0,3335.4,499.0,15.0,36.99999999999994,3128.0,507.3,14.300000000000182,7.0,3725.0,547.0,6.0
44,32.0,4252.333333333333,537.0,16.0,34.0,3804.0,523.0,24.0,32.0,3488.0,520.0,17.0,47.0,3357.0,602.0,37.0,28.0,3706.0,504.0,12.0,22.0,3503.0,491.0,16.0,29.0,3557.75,512.0,10.0,102.0,3104.0,777.0,39.0,37.0,3514.0,555.0,16.0,50.0,3779.0,582.0,16.0,67.0,3628.0,683.0,40.0,39.0,3238.0,547.0,16.0,37.0,3314.5,517.5,16.0,36.0,2679.0,512.0,20.0,32.0,3188.818181818182,495.0,16.0,49.0,2888.0,542.0,26.0,39.0,3630.0,538.0,23.0,58.0,2811.0,598.0,30.0,62.0,3048.0,609.0,36.0,32.0,3593.0,512.0,24.0,31.0,3335.2,499.0,15.0,37.0,3128.0,507.4,14.400000000000091,7.0,3728.0,547.0,6.0
45,32.0,4252.0,537.0,16.0,32.0,3804.0,525.0,24.0,32.0,3486.0,520.0,17.0,47.0,3351.0,601.0,39.0,27.0,3703.0,504.0,12.0,22.0,3501.0,491.0,16.0,29.0,3557.5,512.0,10.0,104.0,3092.0,774.0,51.0,37.0,3513.0,555.0,16.0,49.0,3776.0,581.0,20.0,66.0,3628.0,683.0,40.0,39.0,3236.0,547.0,17.0,37.0,3314.75,517.75,16.0,36.5,2679.0,512.0,20.0,32.0,3188.7272727272725,495.0,16.0,49.0,2886.0,542.0,27.0,39.0,3633.0,538.0,23.0,58.0,2808.0,598.0,30.0,62.0,3045.0,610.0,36.0,32.0,3597.0,512.0,24.0,31.0,3335.0,499.0,15.0,37.0,3128.0,507.5,14.5,7.0,3731.0,547.0,6.0
46,32.0,4251.0,537.0,16.0,32.0,3802.5,525.0,24.0,32.0,3485.0,520.0,17.0,48.0,3346.0,600.0,33.0,28.0,3703.0,504.0,12.0,21.0,3499.0,491.0,16.0,29.0,3557.25,512.0,10.0,102.0,3080.0,770.0,63.0,37.0,3512.0,555.0,16.0,49.0,3774.0,581.0,24.0,70.0,3623.0,681.0,44.0,39.0,3234.0,547.0,17.0,37.0,3315.0,518.0,16.0,37.0,2679.0,512.0,20.0,32.0,3188.6363636363635,495.0,16.0,49.0,2884.0,542.0,27.0,39.0,3636.0,537.0,23.0,58.0,2806.0,598.0,30.0,62.0,3042.0,610.0,36.0,32.0,3600.0,512.0,23.0,31.0,3334.8,499.0,15.0,37.0,3128.0,507.6,14.599999999999909,7.0,3733.0,547.0,6.0
47,32.0,4250.5,537.0,16.0,32.0,3801.0,525.0,24.0,32.0,3483.0,520.0,17.0,50.0,3342.0,600.0,27.0,27.0,3703.0,505.0,12.0,22.0,3497.0,491.0,16.0,29.0,3557.0,512.0,10.0,98.0,3069.0,770.0,67.0,37.0,3511.0,555.0,17.0,50.0,3770.0,582.0,28.0,69.0,3620.0,681.0,44.0,39.0,3232.0,548.0,17.0,37.0,3315.0,518.5,16.0,37.0,2682.0,512.0,20.0,32.0,3188.5454545454545,495.0,16.0,50.0,2882.0,542.0,28.0,39.0,3638.0,536.0,23.0,58.0,2803.0,599.0,30.0,63.0,3039.0,611.0,36.0,32.0,3603.0,513.0,23.0,31.0,3334.6,499.0,15.0,37.00000000000006,3128.0,507.7,14.699999999999818,7.0,3736.0,547.0,6.0
48,32.0,4250.0,537.0,16.0,32.0,3801.0,524.0,24.0,32.0,3481.0,520.0,17.0,51.0,3338.0,600.0,24.0,27.0,3702.0,505.0,12.0,22.0,3495.0,491.0,16.0,29.0,3557.0,512.0,11.0,100.0,3058.0,769.0,63.0,37.0,3510.0,555.0,17.0,49.0,3770.0,583.0,28.0,71.0,3612.0,680.0,48.0,40.0,3230.0,548.0,18.0,37.0,3315.0,519.0,16.0,36.799999999999955,2682.2,512.0,20.0,32.0,3188.4545454545455,495.0,16.0,50.0,2880.0,543.0,28.0,39.0,3641.0,536.0,23.0,58.0,2799.0,599.0,30.0,63.0,3036.0,611.0,36.0,32.0,3607.0,513.0,22.0,31.0,3334.4,499.0,15.0,36.99999999999994,3128.0,507.8,14.800000000000182,7.0,3739.0,547.0,6.0
49,32.0,4248.0,537.0,16.0,33.0,3797.0,523.0,20.0,32.0,3478.0,520.0,17.0,50.0,3331.0,600.0,30.0,28.0,3702.0,505.0,12.0,22.0,3493.0,491.0,16.0,29.0,3556.0,512.0,11.0,103.0,3048.0,768.0,60.0,36.0,3509.0,554.0,17.0,49.0,3769.0,583.0,28.0,74.0,3609.0,680.0,44.0,40.0,3228.0,549.0,18.0,37.0,3316.0,519.0,16.0,36.60000000000002,2682.4,512.0,20.0,32.0,3188.3636363636365,495.0,16.0,50.0,2878.0,543.0,29.0,39.0,3644.0,535.0,23.0,58.0,2795.0,599.0,30.0,63.0,3033.0,612.0,36.0,32.0,3610.0,513.0,22.0,31.0,3334.2,499.0,15.0,37.0,3128.0,507.9,14.900000000000091,7.0,3742.0,547.0,6.0
50,32.0,4246.0,537.0,16.0,33.0,3795.0,524.0,20.0,32.0,3475.0,520.0,17.0,49.0,3324.0,600.0,36.0,28.0,3701.0,505.0,12.0,22.0,3492.0,491.0,16.0,29.0,3555.0,513.0,11.0,105.0,3038.0,768.0,56.0,36.0,3508.0,554.0,17.0,49.0,3768.0,583.0,28.0,73.0,3608.0,681.0,40.0,40.0,3226.0,549.0,18.0,37.0,3316.0,520.0,16.0,36.39999999999998,2682.6,512.0,20.0,32.0,3188.2727272727275,495.0,16.0,51.0,2876.0,543.0,29.0,39.0,3647.0,535.0,23.0,58.0,2791.0,600.0,30.0,63.0,3030.0,612.0,36.0,32.0,3614.0,514.0,21.0,31.0,3334.0,499.0,15.0,37.0,3128.0,508.0,15.0,7.0,3745.0,547.0,6.0
51,31.66666666666663,4246.0,537.3333333333334,16.0,32.0,3795.0,524.0,20.0,32.0,3473.0,519.0,17.0,48.0,3315.0,599.0,38.0,29.0,3700.0,505.0,12.0,22.0,3490.0,491.0,16.0,29.0,3555.0,513.0,12.0,104.0,3034.0,767.0,48.0,36.0,3507.5,554.0,17.0,50.0,3767.0,583.0,28.0,71.0,3606.0,684.0,32.0,40.0,3224.0,550.0,18.0,37.0,3316.5,520.5,16.0,36.200000000000045,2682.8,512.0,20.0,32.0,3188.181818181818,495.0,16.0,51.0,2874.0,543.0,30.0,39.0,3650.0,534.0,23.0,58.0,2787.0,600.0,30.0,63.0,3027.0,613.0,36.0,32.0,3617.0,514.0,21.0,31.000000000000057,3333.8,499.2,15.0,37.0,3127.0,508.0,15.0,7.0,3747.0,547.0,6.0
52,31.33333333333337,4246.0,537.6666666666666,16.0,31.0,3793.0,525.0,24.0,32.0,3470.0,519.0,17.0,48.0,3307.0,599.0,40.0,29.0,3697.0,505.0,12.0,21.0,3488.0,491.0,16.0,29.0,3554.0,513.0,12.0,102.0,3025.0,767.0,48.0,36.0,3507.0,554.0,17.0,50.0,3768.0,582.5,26.0,70.0,3604.0,684.0,24.0,40.0,3222.0,550.0,19.0,37.0,3317.0,521.0,16.0,36.0,2683.0,512.0,20.0,32.0,3188.090909090909,495.0,16.0,51.0,2871.0,543.0,30.0,39.0,3652.0,534.0,23.0,58.0,2783.0,601.0,30.0,64.0,3024.0,613.0,36.0,32.0,3620.0,514.0,20.0,31.0,3333.6,499.4,15.0,37.0,3126.5,508.0,15.0,7.0,3750.0,547.0,6.0
53,31.0,4246.0,538.0,16.0,30.0,3792.0,524.0,24.0,32.0,3468.0,519.0,17.0,49.0,3301.0,599.0,36.0,27.0,3700.0,506.0,12.0,21.0,3486.0,491.0,16.0,29.0,3553.0,513.0,12.0,105.0,3016.0,764.0,48.0,36.0,3505.0,554.0,17.0,50.0,3769.0,582.0,24.0,72.0,3597.0,684.0,27.0,40.0,3219.0,550.0,19.0,37.0,3316.9411764705883,521.0,16.0,36.0,2684.0,512.0,20.0,32.0,3188.0,495.0,16.0,52.0,2867.0,542.0,31.0,39.0,3655.0,533.0,23.0,58.0,2779.0,601.0,30.0,64.0,3021.0,614.0,37.0,32.0,3624.0,514.0,20.0,31.0,3333.4,499.6,15.0,37.0,3126.0,508.0,15.0,7.0,3753.0,547.0,6.0
54,31.0,4241.0,538.0,16.0,32.0,3789.0,523.0,24.0,32.0,3465.0,519.0,17.0,49.0,3297.0,599.0,32.0,29.0,3697.0,505.0,12.0,22.0,3484.0,491.0,16.0,29.0,3553.0,513.0,13.0,103.0,3010.0,761.0,48.0,36.0,3503.0,554.0,17.0,48.0,3769.0,583.0,20.0,71.0,3588.0,684.0,35.0,40.0,3216.0,550.0,19.0,37.0,3316.8823529411766,521.0,16.0,36.5,2684.0,512.0,20.0,32.0,3187.75,495.0,16.0,52.0,2864.0,542.0,31.0,39.0,3658.0,532.0,23.0,58.0,2774.0,601.0,30.0,64.0,3018.0,614.0,37.0,32.0,3627.0,515.0,19.0,30.999999999999943,3333.2,499.8,15.0,37.0,3126.0,509.0,16.0,7.0,3756.0,547.0,6.0
55,30.0,4241.0,538.0,16.0,30.0,3787.0,524.0,28.0,32.0,3463.0,519.0,17.0,50.0,3290.0,598.0,32.0,29.0,3696.0,504.0,12.0,22.0,3482.0,491.0,16.0,29.0,3552.0,513.0,13.0,98.0,2999.0,759.0,52.0,36.0,3501.0,554.0,17.0,49.0,3770.0,582.0,16.0,71.0,3581.0,684.0,43.0,41.0,3213.0,551.0,19.0,37.0,3316.823529411765,521.0,16.0,37.0,2684.0,512.0,20.0,32.0,3187.5,495.0,16.0,52.0,2861.0,542.0,32.0,39.0,3661.0,532.0,23.0,58.0,2770.0,602.0,30.0,64.0,3015.0,615.0,37.0,32.0,3631.0,515.0,19.0,31.0,3333.0,500.0,15.0,37.0,3125.0,509.0,16.0,7.0,3759.0,547.0,6.0
56,31.0,4241.0,538.0,16.0,30.0,3783.0,523.0,28.0,32.0,3460.0,519.0,17.0,51.0,3283.0,597.0,32.0,29.0,3695.0,504.0,12.0,22.0,3480.0,491.0,16.0,29.0,3551.0,514.0,13.0,95.0,2989.0,759.0,56.0,36.0,3500.0,553.0,18.0,48.0,3767.0,582.0,16.0,69.0,3575.0,685.0,43.0,41.0,3210.0,551.0,20.0,37.0,3316.764705882353,521.0,16.0,37.0,2683.3333333333335,512.0,20.0,32.0,3187.25,495.0,16.0,53.0,2858.0,542.0,33.0,39.0,3664.0,531.0,23.0,58.0,2766.0,602.0,30.0,64.0,3012.0,615.0,37.0,32.0,3634.0,515.0,18.0,31.0,3332.0,500.0,15.0,37.0,3124.0,509.0,16.0,7.0,3762.0,547.0,6.0
57,31.25,4241.0,537.75,16.0,31.0,3779.0,523.0,28.0,32.0,3458.0,519.0,17.0,52.0,3275.0,595.0,36.0,30.0,3695.0,503.0,12.0,22.0,3479.0,491.0,16.0,29.0,3551.0,514.0,14.0,100.0,2982.0,758.0,52.0,36.0,3498.0,553.0,18.0,50.0,3764.0,581.0,16.0,72.0,3565.0,684.0,51.0,41.0,3207.0,551.0,20.0,37.0,3316.705882352941,521.0,16.0,37.0,2682.6666666666665,512.0,20.0,32.0,3187.0,495.0,16.0,53.0,2855.0,542.0,33.0,39.0,3667.0,531.0,23.0,58.0,2762.0,603.0,30.0,64.0,3009.0,616.0,37.0,32.0,3637.0,516.0,18.0,31.0,3331.5,500.0,15.0,37.0,3124.0,510.0,16.0,7.0,3764.0,547.0,6.0
58,31.5,4241.0,537.5,16.0,31.0,3780.0,523.0,24.0,32.0,3455.0,519.0,17.0,49.0,3272.0,595.0,36.0,30.0,3694.0,503.0,12.0,21.0,3477.0,491.0,16.0,29.0,3550.0,514.0,14.0,100.0,2975.0,758.0,44.0,36.0,3496.0,553.0,18.0,49.0,3766.0,582.0,12.0,72.0,3560.0,684.0,51.0,41.0,3204.0,551.0,20.0,37.0,3316.6470588235293,521.0,16.0,37.0,2682.0,512.0,20.0,32.0,3186.75,495.0,16.0,53.0,2852.0,541.0,34.0,39.0,3669.0,530.0,23.0,58.0,2758.0,603.0,30.0,65.0,3006.0,616.0,37.0,32.0,3640.0,516.0,17.0,31.0,3331.0,500.0,15.0,37.0,3123.0,510.0,16.0,7.0,3767.0,547.0,6.0
59,31.75,4241.0,537.25,16.0,29.0,3774.0,525.0,24.0,32.0,3453.0,518.0,17.0,50.0,3263.0,595.0,36.0,31.0,3694.0,503.0,12.0,22.0,3475.0,491.0,16.0,29.0,3549.5,514.0,14.5,100.0,2963.0,757.0,46.0,36.0,3494.0,553.0,18.0,50.0,3761.0,580.0,16.0,71.0,3560.0,685.0,24.0,41.0,3201.0,551.0,21.0,37.0,3316.5882352941176,521.0,16.0,37.5,2682.0,512.0,20.0,32.0,3186.5,495.0,16.0,54.0,2849.0,541.0,34.0,39.0,3672.0,530.0,23.0,58.0,2754.0,603.0,30.0,65.0,3003.0,617.0,37.0,32.0,3642.0,516.0,16.0,31.0,3330.5,500.0,15.0,37.0,3123.0,510.0,17.0,7.0,3770.0,547.0,6.0
60,32.0,4241.0,537.0,16.0,29.0,3776.0,526.0,20.0,32.0,3450.0,518.0,17.0,52.0,3257.0,595.0,32.0,30.0,3693.0,503.0,11.0,22.0,3473.0,491.0,16.0,29.0,3549.0,514.0,15.0,101.0,2952.0,757.0,48.0,37.0,3493.0,552.0,18.0,49.0,3759.0,582.0,16.0,70.0,3552.0,687.0,40.0,41.0,3198.0,552.0,21.0,37.0,3316.529411764706,521.0,16.0,38.0,2682.0,512.0,20.0,32.0,3186.25,495.0,16.0,54.0,2846.0,541.0,35.0,38.0,3674.0,530.0,22.0,58.0,2750.0,604.0,30.0,65.0,3000.0,617.0,37.0,32.0,3645.0,517.0,16.0,31.0,3330.0,500.0,15.0,37.0,3122.0,511.0,17.0,7.0,3772.0,547.0,6.0
61,31.0,4238.0,538.0,16.0,29.0,3775.0,526.0,20.0,32.0,3447.0,518.0,17.0,53.0,3252.0,595.0,28.0,30.0,3692.0,503.0,11.0,22.0,3471.0,491.0,16.0,29.0,3548.0,514.0,15.0,100.0,2942.0,756.0,52.0,37.0,3491.0,552.0,18.0,49.0,3756.0,582.0,20.0,71.0,3542.0,687.0,36.0,41.0,3195.0,552.0,21.0,37.0,3316.470588235294,521.0,16.0,38.0,2682.0,514.0,20.0,32.0,3186.0,495.0,16.0,55.0,2842.0,541.0,35.0,38.0,3676.0,530.0,22.0,58.0,2745.0,604.0,30.0,65.0,2997.0,618.0,37.0,32.0,3647.0,517.0,15.0,31.0,3329.5,500.0,15.0,37.0,3121.5,511.0,17.0,7.0,3774.0,546.0,6.0
62,31.0,4236.75,538.0,16.0,29.0,3774.0,526.0,20.0,32.0,3445.0,518.0,17.0,51.0,3244.0,595.0,28.0,30.0,3691.0,503.0,11.0,22.0,3469.0,491.0,16.0,29.0,3548.0,515.0,15.0,102.0,2937.0,750.0,56.0,37.0,3489.0,552.0,19.0,50.0,3750.0,582.0,28.0,72.0,3536.0,686.0,36.0,42.0,3192.0,552.0,21.0,37.0,3316.4117647058824,521.0,16.0,38.0,2682.0,512.0,20.0,32.0,3185.6666666666665,495.0,16.0,55.0,2839.0,541.0,36.0,37.0,3678.0,530.0,21.0,58.0,2741.0,605.0,30.0,65.0,2994.0,618.0,37.0,32.0,3650.0,517.0,15.0,31.0,3329.0,500.0,15.0,37.0,3121.0,511.0,17.0,7.0,3761.0,539.0,6.0
63,31.0,4235.5,538.0,16.0,30.0,3774.0,525.0,20.0,32.0,3442.0,518.0,17.0,51.0,3239.0,594.0,32.0,30.0,3690.0,503.0,11.0,22.0,3467.0,491.0,16.0,28.0,3547.0,515.0,16.0,96.0,2926.0,751.0,60.0,37.0,3487.0,552.0,19.0,50.0,3747.0,582.0,28.0,68.0,3531.0,688.0,40.0,42.0,3189.0,552.0,22.0,37.0,3316.3529411764707,521.0,16.0,38.0,2682.0,514.0,20.0,32.0,3185.3333333333335,495.0,16.0,55.0,2836.0,540.0,36.0,36.0,3680.0,531.0,20.0,58.0,2737.0,605.0,30.0,66.0,2991.0,619.0,37.0,32.0,3652.0,517.0,14.0,31.0,3328.5,500.0,15.0,37.0,3121.0,512.0,18.0,7.0,3748.0,531.0,6.0
64,31.0,4234.25,538.0,16.0,30.5,3774.0,525.0,20.0,32.0,3440.0,518.0,17.0,49.0,3232.0,593.0,36.0,30.0,3689.5,503.0,11.0,21.0,3466.0,491.0,16.0,28.0,3546.0,515.0,16.0,96.0,2917.0,749.0,58.0,37.0,3486.0,551.0,19.0,49.0,3747.0,583.0,28.0,72.0,3527.0,685.0,44.0,42.0,3186.0,552.0,22.0,37.0,3316.294117647059,521.0,16.0,38.0,2682.0,513.5,20.0,32.0,3185.0,495.0,16.0,56.0,2833.0,540.0,37.0,36.0,3683.0,531.0,20.0,58.0,2733.0,605.0,30.0,66.0,2988.0,620.0,38.0,32.0,3655.0,518.0,14.0,31.0,3328.0,500.0,15.0,37.0,3120.0,512.0,18.0,7.0,3734.0,523.0,6.0
65,31.0,4233.0,538.0,16.0,31.0,3774.0,525.0,20.0,32.0,3437.0,518.0,17.0,49.0,3225.0,592.0,36.0,30.0,3689.0,503.0,11.0,21.0,3464.0,491.0,16.0,28.0,3545.5,515.0,16.5,96.0,2908.0,748.0,56.0,37.0,3484.0,551.0,19.0,49.0,3747.0,582.5,28.0,74.0,3519.0,684.0,48.0,42.0,3183.0,553.0,22.0,37.0,3316.235294117647,521.0,16.0,38.0,2682.0,513.0,20.0,32.0,3184.75,495.0,16.0,56.0,2830.0,540.0,37.0,35.0,3685.0,531.0,19.0,58.0,2729.0,606.0,30.0,66.0,2985.0,620.0,38.0,32.0,3657.0,518.0,13.0,31.0,3327.5,500.0,15.0,37.0,3119.0,512.0,18.0,7.0,3721.0,516.0,6.0
